Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location	Accession	Gene names	Gene names (PREFERRED)	Gene names (ALTERNATIVE)	Gene names (OLN)	Entry name	Subcellular locations	Protein existence	Protein family	Protein names	Gene Ontology ID	Keywords	Length	Gene location
P37330	glcB	glc	b2976	JW2943	MASZ_ECOLI	Cytoplasm. 	Evidence at protein level	Malate synthase family, GlcB subfamily	Malate synthase G (MSG) (EC 2.3.3.9)	"GO:0005737; GO:0009436; GO:0006097; GO:0004474; GO:0006099"	"3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Glyoxylate bypass; Magnesium; Transferase; Tricarboxylic acid cycle"	723		C6EID5	glcB ECBD_0763 ECD_02844	glcB		ECBD_0763 ECD_02844	C6EID5_ECOBD	Cytoplasm. 	Inferred from homology	Malate synthase family, GlcB subfamily	Malate synthase (EC 2.3.3.9) (Malate synthase G) (EC 2.3.3.9)	"GO:0008415; GO:0005737; GO:0006097; GO:0004474; GO:0006099"	"Acyltransferase; Complete proteome; Cytoplasm; Glyoxylate bypass; Transferase; Tricarboxylic acid cycle"	723	
P0A8S1	iciA		b2916	JW2883	ICIA_ECOLI		Evidence at protein level		Chromosome initiation inhibitor (OriC replication inhibitor)	"GO:0006261; GO:0003681; GO:0032297; GO:0032582; GO:0043193; GO:0043565; GO:0003700; GO:0016566; GO:0006350; GO:0016563"	"Complete proteome; DNA-binding; Direct protein sequencing; Transcription; Transcription regulation"	297		C6EIJ3	iciA ECBD_0822 ECD_02747	iciA		ECBD_0822 ECD_02747	C6EIJ3_ECOBD		Predicted		Chromosome replication initiation inhibitor protein (Transcriptional regulator, ArgP, LysR family)	"GO:0003677; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	297	
P77165	yagT		b0286	JW0280	YAGT_ECOLI		Evidence at protein level		Putative xanthine dehydrogenase yagT iron-sulfur-binding subunit	"GO:0051537; GO:0033726; GO:0009055; GO:0046872; GO:0055114; GO:0042597; GO:0005515; GO:0006144; GO:0006166"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding; Oxidoreductase; Purine metabolism; Purine salvage; Signal"	229		C6EA37	yagT ECBD_3371 ECD_00245	yagT		ECBD_3371 ECD_00245	C6EA37_ECOBD		Predicted		(2Fe-2S)-binding domain protein (Predicted xanthine dehydrogenase, 2Fe-2S subunit)	"GO:0051537; GO:0009055; GO:0046872; GO:0055114; GO:0016491"	"2Fe-2S; Complete proteome; Iron; Iron-sulfur; Metal-binding"	229	
P77433	ykgG		b0308	JW5042	YKGG_ECOLI		Inferred from homology	LutC/ykgG family	Uncharacterized protein ykgG	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231		C6ELS2	ykgG ECBD_3349 ECD_00264	ykgG		ECBD_3349 ECD_00264	C6ELS2_ECOBD		Predicted		Predicted transporter (Putative uncharacterized protein)	"GO:0030272; GO:0005524; GO:0009396"	Complete proteome	231	
P0ACM2	ydfH		b1540	JW1533	YDFH_ECOLI		Evidence at protein level		Uncharacterized HTH-type transcriptional regulator ydfH	"GO:0003677; GO:0005622; GO:0005515; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228		C6EDU6	ydfH ECBD_2099 ECD_01499	ydfH		ECBD_2099 ECD_01499	C6EDU6_ECOBD		Predicted		Predicted DNA-binding transcriptional regulator (Transcriptional regulator, GntR family)	"GO:0003677; GO:0005622; GO:0006355; GO:0003700; GO:0006350"	"Complete proteome; DNA-binding; Transcription; Transcription regulation"	228	
P36561	cobS		b1992	JW1970	COBS_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0051073; GO:0008818; GO:0009236; GO:0016021; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247		C6EB80	cobS ECBD_1657 ECD_01901	cobS		ECBD_1657 ECD_01901	C6EB80_ECOBD	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	CobS family	Cobalamin synthase (EC 2.-.-.-)	"GO:0008818; GO:0009236; GO:0015420; GO:0005886"	"Cell inner membrane; Cell membrane; Cobalamin biosynthesis; Complete proteome; Membrane; Transferase; Transmembrane; Transmembrane helix"	247	
P09377	rhaS	rhaC2	b3905	JW3876	RHAS_ECOLI	Cytoplasm. 	Evidence at protein level		HTH-type transcriptional activator rhaS (L-rhamnose operon regulatory protein rhaS)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278		C6EEZ2	rhaS ECBD_4118 ECD_03791	rhaS		ECBD_4118 ECD_03791	C6EEZ2_ECOBD		Inferred from homology		DNA-binding transcriptional activator, L-rhamnose-binding (Transcriptional regulator, AraC family)	"GO:0005737; GO:0006355; GO:0019299; GO:0043565; GO:0003700; GO:0006350"	"Activator; Complete proteome; Cytoplasm; DNA-binding; Repeat; Rhamnose metabolism; Transcription; Transcription regulation"	278	
P76237	yeaJ		b1786	JW5291	YEAJ_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at transcript level		Putative diguanylate cylase YeaJ (DGC) (EC 2.7.7.65)	"GO:0009190; GO:0016021; GO:0046872; GO:0016849; GO:0005886; GO:0016740"	"Cell inner membrane; Cell membrane; Complete proteome; Magnesium; Membrane; Metal-binding; Transferase; Transmembrane; Transmembrane helix"	496		C6EC44	yeaJ ECBD_1858 ECD_01755	yeaJ		ECBD_1858 ECD_01755	C6EC44_ECOBD		Predicted		Diguanylate cyclase (Predicted diguanylate cyclase)	"GO:0009190; GO:0016849"	"Complete proteome; Signal"	496	
P77802	yagX		b0291	JW0285	YAGX_ECOLI		Predicted		Uncharacterized protein yagX	GO:0004180	"Complete proteome; Signal"	841		C6EA32	yagX ECBD_3366 ECD_00250	yagX		ECBD_3366 ECD_00250	C6EA32_ECOBD		Predicted		Predicted aromatic compound dioxygenase (Putative uncharacterized protein)	"GO:0004180; GO:0016702"	"Complete proteome; Dioxygenase; Oxidoreductase; Signal"	841	
P27306	sthA	sth udhA	b3962	JW5551	STHA_ECOLI	Cytoplasm. 	Evidence at protein level	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; Direct protein sequencing; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466		C6EE47	udhA sthA ECBD_4062 ECD_03847	udhA	sthA	ECBD_4062 ECD_03847	C6EE47_ECOBD	Cytoplasm. 	Inferred from homology	Class-I pyridine nucleotide-disulfide oxidoreductase family	Soluble pyridine nucleotide transhydrogenase (STH) (EC 1.6.1.1) (NAD(P)(+) transhydrogenase [B-specific])	"GO:0050660; GO:0003957; GO:0045454; GO:0005737; GO:0055114"	"Complete proteome; Cytoplasm; FAD; Flavoprotein; NAD; NADP; Oxidoreductase"	466	
P0AEC0	yoaE		b1816	JW1805	YOAE_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	UPF0053 family	UPF0053 inner membrane protein yoaE	"GO:0050660; GO:0003824; GO:0016021; GO:0055114; GO:0005886"	"CBS domain; Cell inner membrane; Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix"	518		C6EC15	yoaE ECBD_1826 ECD_01786	yoaE		ECBD_1826 ECD_01786	C6EC15_ECOBD		Predicted		Fused predicted membrane protein/conserved protein (Integral membrane protein TerC)	"GO:0050660; GO:0003824; GO:0016021; GO:0055114"	Complete proteome	518	
P23721	serC	pdxC pdxF	b0907	JW0890	SERC_ECOLI	Cytoplasm. 	Evidence at protein level	Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	"GO:0006564; GO:0004648; GO:0005737; GO:0005515; GO:0030170; GO:0042823; GO:0008615"	"3D-structure; Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Direct protein sequencing; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362		C6EI75	serC ECBD_2688 ECD_00911	serC		ECBD_2688 ECD_00911	C6EI75_ECOBD	Cytoplasm. 	Inferred from homology	"Class-V pyridoxal-phosphate-dependent aminotransferase family; Class-V pyridoxal-phosphate-dependent aminotransferase family, SerC subfamily"	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	"GO:0006564; GO:0004648; GO:0030170"	"Amino-acid biosynthesis; Aminotransferase; Complete proteome; Cytoplasm; Pyridoxal phosphate; Pyridoxine biosynthesis; Serine biosynthesis; Transferase"	362	
P0AC02	yfiO		b2595	JW2577	YFIO_ECOLI	"Cell outer membrane; Lipid-anchor. "	Evidence at protein level	UPF0169 (ComL) family	UPF0169 lipoprotein yfiO	"GO:0009279; GO:0005886; GO:0005515"	"Cell membrane; Cell outer membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	245		C6EJZ5	yfiO ECBD_1089 ECD_02485	yfiO		ECBD_1089 ECD_02485	C6EJZ5_ECOBD		Predicted		Outer membrane assembly lipoprotein YfiO (Predicted lipoprotein)	GO:0005488	"Complete proteome; Lipoprotein; Signal"	245	
P64557	ygfM		b2880	JW2848	YGFM_ECOLI		Predicted		Uncharacterized protein ygfM	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259		C6EIM8	ygfM ECBD_0857 ECD_02713	ygfM		ECBD_0857 ECD_02713	C6EIM8_ECOBD		Predicted		Predicted oxidoreductase (Selenate reductase, FAD-binding subunit)	"GO:0050660; GO:0055114; GO:0016491"	Complete proteome	259	
P60872	yidE	yibE	b3685	JW3662	YIDE_ECOLI	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	AAE transporter (TC 2.A.81) family, YidE subfamily	Putative transport protein yidE	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Repeat; Transmembrane; Transmembrane helix; Transport"	553		C6ED85	yidE ECBD_0018 ECD_03568	yidE		ECBD_0018 ECD_03568	C6ED85_ECOBD	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology		Putative uncharacterized protein yidE (YidE/YbjL duplication)	"GO:0008324; GO:0016021; GO:0005886; GO:0006813"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	553	
P30850	rnb		b1286	JW1279	RNB_ECOLI	Cytoplasm. 	Evidence at protein level	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II) (RNase II) (Ribonuclease II)	"GO:0003723; GO:0006401; GO:0005737; GO:0008859; GO:0005515"	"3D-structure; Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644		C6EFU6	rnb ECBD_2331 ECD_01263	rnb		ECBD_2331 ECD_01263	C6EFU6_ECOBD	Cytoplasm. 	Inferred from homology	Ribonuclease II (RNB) family	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II)	"GO:0003723; GO:0005737; GO:0008859; GO:0006402"	"Complete proteome; Cytoplasm; Exonuclease; Hydrolase; Nuclease; RNA-binding"	644
P08189	fimF		b4318	JW4281	FIMF_ECOLI	Fimbrium. 	Evidence at protein level	Fimbrial protein family	Protein fimF	"GO:0007155; GO:0009289"	"3D-structure; Complete proteome; Disulfide bond; Fimbrium; Signal"	176		C6EBR5	fimF ECBD_3717 ECD_04187	fimF		ECBD_3717 ECD_04187	C6EBR5_ECOBD		Predicted		Fimbrial protein (Minor component of type 1 fimbriae)	"GO:0007155; GO:0009289"	"Complete proteome; Fimbrium; Signal"	176
P0A6L0	deoC	dra thyR	b4381	JW4344	DEOC_ECOLI	Cytoplasm. 	Evidence at protein level	DeoC/fbaB aldolase family, DeoC type 2 subfamily	Deoxyribose-phosphate aldolase (EC 4.1.2.4) (Phosphodeoxyriboaldolase) (DERA) (Deoxyriboaldolase)	"GO:0016052; GO:0005829; GO:0009264; GO:0004139; GO:0016020; GO:0015949"	"3D-structure; Acetylation; Complete proteome; Cytoplasm; Lyase; Schiff base"	259		C6EBJ0	deoC ECBD_3639 ECD_04257	deoC		ECBD_3639 ECD_04257	C6EBJ0_ECOBD		Predicted		Deoxyribose-phosphate aldolase (EC 4.1.2.4)	"GO:0005737; GO:0009264; GO:0004139"	"Complete proteome; Cytoplasm; Lyase; Schiff base"	259
P0AES9	hdeA	yhhC yhiB	b3510	JW3478	HDEA_ECOLI	Periplasm. 	Evidence at protein level	HdeA family	Chaperone-like protein hdeA (10K-S protein)	GO:0042597	"3D-structure; Chaperone; Complete proteome; Direct protein sequencing; Disulfide bond; Periplasm; Signal"	110		C6EEH5	hdeA ECBD_0231 ECD_03358	hdeA		ECBD_0231 ECD_03358	C6EEH5_ECOBD		Predicted		HNS-dependent expression A (Stress response protein acid-resistance protein)		"Complete proteome; Signal"	110
P23886	cydC	mdrA mdrH surB	b0886	JW0869	CYDC_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	ABC transporter superfamily, Cysteine exporter (TC 3.A.1.129.1) family	ATP-binding/permease protein cydC	"GO:0005524; GO:0042626; GO:0016021; GO:0005886"	"ATP-binding; Cell inner membrane; Cell membrane; Complete proteome; Membrane; Nucleotide-binding; Transmembrane; Transmembrane helix; Transport"	573		C6EI96	cydC ECBD_2709 ECD_00890	cydC		ECBD_2709 ECD_00890	C6EI96_ECOBD		Predicted	ABC transporter superfamily	ABC transporter, CydDC cysteine exporter (CydDC-E) family, permease/ATP-binding protein CydC (Fused cysteine transporter subunits of ABC superfamily: membrane component/ATP-binding component)	"GO:0005524; GO:0042626; GO:0016021"	"ATP-binding; Complete proteome; Nucleotide-binding; Signal"	573
P77504	ybbP		b0496	JW0485	YBBP_ECOLI	"Cell membrane; Multi-pass membrane protein. "	Inferred from homology	ABC-4 integral membrane protein family	Uncharacterized ABC transporter permease ybbP	"GO:0016021; GO:0005886; GO:0006810"	"Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	804		C6EKW8	ybbP ECBD_3160 ECD_00447	ybbP		ECBD_3160 ECD_00447	C6EKW8_ECOBD		Predicted		Predicted inner membrane protein (Putative uncharacterized protein)	"GO:0016021; GO:0005886"	"Cell membrane; Complete proteome; Membrane; Signal; Transmembrane; Transmembrane helix"	804
P0AB38	ycfM		b1105	JW5157	YCFM_ECOLI		Predicted		Uncharacterized protein ycfM		Complete proteome	213		C6EGY7	ycfM ECBD_2496 ECD_01101	ycfM		ECBD_2496 ECD_01101	C6EGY7_ECOBD		Predicted		Membrane lipoprotein lipid attachment site (Predicted outer membrane lipoprotein)		"Complete proteome; Lipoprotein; Signal"	213
P06972	fhuB		b0153	JW0149	FHUB_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Evidence at protein level	Binding-protein-dependent transport system permease family, FecCD subfamily	Iron(3+)-hydroxamate import system permease protein fhuB (Ferric hydroxamate uptake protein B) (Ferrichrome transport system permease protein fhuB) (Ferrichrome uptake protein fhuB) (Iron(III)-hydroxamate import system permease protein fhuB)	"GO:0016021; GO:0006826; GO:0005886; GO:0005215"	"Cell inner membrane; Cell membrane; Complete proteome; Ion transport; Iron; Iron transport; Membrane; Transmembrane; Transmembrane helix; Transport"	660		C6EAD1	fhuB ECBD_3465 ECD_00152	fhuB		ECBD_3465 ECD_00152	C6EAD1_ECOBD		Predicted		Fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components (Transport system permease protein)	"GO:0016021; GO:0005886; GO:0005215"	"Cell membrane; Complete proteome; Membrane; Signal; Transmembrane; Transmembrane helix; Transport"	660
P31133	potF		b0854	JW0838	POTF_ECOLI	Periplasm. 	Evidence at protein level	Bacterial solute-binding protein potD/potF family	Putrescine-binding periplasmic protein	"GO:0030288; GO:0015594"	"3D-structure; Complete proteome; Direct protein sequencing; Disulfide bond; Periplasm; Signal; Transport"	370		C6EIC7	potF ECBD_2740 ECD_00859	potF		ECBD_2740 ECD_00859	C6EIC7_ECOBD		Predicted		Extracellular solute-binding protein family 1 (Putrescine transporter subunit: periplasmic-binding component of ABC superfamily)	"GO:0030288; GO:0005215"	"Complete proteome; Signal"	370
P07822	fhuD		b0152	JW0148	FHUD_ECOLI	Periplasm. 	Evidence at protein level	Bacterial solute-binding protein 8 family	Iron(3+)-hydroxamate-binding protein fhuD (Ferric hydroxamate uptake protein D) (Ferrichrome-binding periplasmic protein) (Iron(III)-hydroxamate-binding protein fhuD)	"GO:0006827; GO:0005381; GO:0042597"	"3D-structure; Complete proteome; Direct protein sequencing; Ion transport; Iron; Iron transport; Periplasm; Signal; Transport"	296		C6EAD2	fhuD ECBD_3466 ECD_00151	fhuD		ECBD_3466 ECD_00151	C6EAD2_ECOBD		Predicted		Iron-hydroxamate transporter subunit (Periplasmic binding protein)	"GO:0006827; GO:0005381"	"Complete proteome; Signal"	296
P45761	gspJ	yheI	b3331	JW3293	GSPJ_ECOLI		Inferred from homology	GSP J family	Probable general secretion pathway protein J	"GO:0015628; GO:0008565; GO:0015627"	"Complete proteome; Methylation; Transport"	195		C6EGD5	gspJ ECBD_0420 ECD_03182	gspJ		ECBD_0420 ECD_03182	C6EGD5_ECOBD		Predicted		General secretion pathway protein J (Predicted general secretory pathway component, cryptic)	"GO:0015628; GO:0008565; GO:0015627"	"Complete proteome; Methylation; Signal"	195
P0ADN6	yifL		b4558	JW3781	YIFL_ECOLI	"Cell membrane; Lipid-anchor. "	Predicted		Uncharacterized lipoprotein yifL	GO:0005886	"Cell membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	67		C6EG06	yifL ECBD_4233 ECD_03684	yifL		ECBD_4233 ECD_03684	C6EG06_ECOBD		Predicted		Predicted lipoprotein (Putative uncharacterized protein)		"Complete proteome; Lipoprotein; Signal"	67
P37675	yiaN		b3578	JW5651	YIAN_ECOLI	"Cell inner membrane; Multi-pass membrane protein. "	Inferred from homology	TRAP transporter large permease family	2,3-diketo-L-gulonate TRAP transporter large permease protein yiaN	"GO:0016021; GO:0005886; GO:0006810"	"Cell inner membrane; Cell membrane; Complete proteome; Membrane; Transmembrane; Transmembrane helix; Transport"	425		C6EEA1	yiaN ECBD_0156 ECD_03430	yiaN		ECBD_0156 ECD_03430	C6EEA1_ECOBD		Predicted		Predicted transporter (TRAP dicarboxylate transporter, DctM subunit)	GO:0016021	"Complete proteome; Signal"	425
P76190	ydhO		b1655	JW5270	YDHO_ECOLI		Inferred from homology	NlpC/p60 family	Uncharacterized protein ydhO		"Complete proteome; Signal"	271		C6ECU8	ydhO ECBD_1988 ECD_01625	ydhO		ECBD_1988 ECD_01625	C6ECU8_ECOBD		Predicted		NLP/P60 protein (Predicted lipoprotein)		"Complete proteome; Lipoprotein; Signal"	271
P37001	crcA	ybeG	b0622	JW0617	CRCA_ECOLI		Evidence at protein level		Protein CrcA	"GO:0009279; GO:0016021"	"3D-structure; Complete proteome"	186		C6EK70	crcA ECBD_3028 ECD_00592	crcA		ECBD_3028 ECD_00592	C6EK70_ECOBD		Predicted		Antimicrobial peptide resistance and lipid A acylation PagP (Palmitoyl transferase for Lipid A)	"GO:0009279; GO:0016021; GO:0016740"	"Complete proteome; Signal; Transferase"	186
P0AAX8	ybiS		b0819	JW0803	YBIS_ECOLI	Periplasm. 	Evidence at protein level	YkuD family	Probable L,D-transpeptidase YbiS (EC 2.-.-.-)	"GO:0043164; GO:0007047; GO:0016807; GO:0008954; GO:0018104; GO:0042597; GO:0008360; GO:0016755; GO:0016757"	"Cell shape; Cell wall biogenesis/degradation; Complete proteome; Direct protein sequencing; Glycosyltransferase; Hydrolase; Peptidoglycan synthesis; Periplasm; Signal; Transferase"	306		C6EIW3	ybiS ECBD_2804 ECD_00786	ybiS		ECBD_2804 ECD_00786	C6EIW3_ECOBD		Predicted		ErfK/YbiS/YcfS/YnhG family protein (Putative uncharacterized protein ybiS)		"Complete proteome; Signal"	306
P39325	ytfQ		b4227	JW4186	YTFQ_ECOLI	Periplasm. 	Evidence at protein level	Bacterial solute-binding protein 2 family	ABC transporter periplasmic-binding protein ytfQ	"GO:0005534; GO:0015757; GO:0042597"	"3D-structure; Complete proteome; Direct protein sequencing; Periplasm; Signal; Transport"	318		C6ECC1	ytfQ ECBD_3806 ECD_04096	ytfQ		ECBD_3806 ECD_04096	C6ECC1_ECOBD		Predicted		Periplasmic binding protein/LacI transcriptional regulator (Predicted sugar transporter subunit: periplasmic-binding component of ABC superfamily)	GO:0008643	"Complete proteome; Signal; Sugar transport; Transport"	318
P0AG16	purF		b2312	JW2309	PUR1_ECOLI		Evidence at protein level	Purine/pyrimidine phosphoribosyltransferase family	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	"GO:0004044; GO:0005829; GO:0006541; GO:0046872; GO:0009116; GO:0009113; GO:0006164"	"3D-structure; Complete proteome; Direct protein sequencing; Glutamine amidotransferase; Glycosyltransferase; Magnesium; Metal-binding; Purine biosynthesis; Transferase"	505		C6ELE1	purF ECBD_1347 ECD_02237	purF		ECBD_1347 ECD_02237	C6ELE1_ECOBD		Inferred from homology	Purine/pyrimidine phosphoribosyltransferase family	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)	"GO:0004044; GO:0009116; GO:0009113"	"Complete proteome; Glycosyltransferase; Magnesium; Metal-binding; Purine biosynthesis; Transferase"	505
P76002	ycgK		b1178	JW1167	YCGK_ECOLI		Evidence at protein level		Uncharacterized protein ycgK	"GO:0008233; GO:0005515; GO:0006508"	"Complete proteome; Signal"	133		C6EGT8	ycgK ECBD_2444 ECD_01153	ycgK		ECBD_2444 ECD_01153	C6EGT8_ECOBD		Predicted		Peptidase domain protein (Putative uncharacterized protein ycgK)	"GO:0008233; GO:0006508"	"Complete proteome; Signal"	133
P42591	ygjJ		b3079	JW3050	YGJJ_ECOLI		Predicted		Uncharacterized protein ygjJ		"Complete proteome; Signal"	356		C6EHR7	ygjJ ECBD_0663 ECD_02948	ygjJ		ECBD_0663 ECD_02948	C6EHR7_ECOBD		Predicted		Putative uncharacterized protein (Putative uncharacterized protein ygjJ)		"Complete proteome; Signal"	356
P0C0V0	degP	htrA ptd	b0161	JW0157	DEGP_ECOLI	Periplasm. 	Evidence at protein level	Peptidase S1B family	Protease do (EC 3.4.21.-)	"GO:0006515; GO:0030288; GO:0005515; GO:0006457; GO:0006979; GO:0009266; GO:0004252"	"3D-structure; Complete proteome; Direct protein sequencing; Disulfide bond; Hydrolase; Periplasm; Protease; Repeat; Serine protease; Signal; Stress response"	474		C6EAC3	degP ECBD_3457 ECD_00160	degP		ECBD_3457 ECD_00160	C6EAC3_ECOBD		Predicted		Protease Do (EC 3.4.21.108) (Serine endoprotease (Protease Do), membrane-associated) (EC 3.4.21.-)	"GO:0005515; GO:0006508; GO:0004252"	"Complete proteome; Hydrolase; Protease; Signal"	474
P33590	nikA		b3476	JW3441	NIKA_ECOLI	Periplasm. 	Evidence at protein level	Bacterial solute-binding protein 5 family	Nickel-binding periplasmic protein	"GO:0020037; GO:0050919; GO:0016151; GO:0042597; GO:0005215"	"3D-structure; Complete proteome; Nickel; Periplasm; Signal; Transport"	524		C6EF98	nikA ECBD_0265 ECD_03325	nikA		ECBD_0265 ECD_03325	C6EF98_ECOBD		Predicted		Nickel ABC transporter, periplasmic nickel-binding protein (Nickel transporter subunit)	GO:0005215	"Complete proteome; Signal"	524
P77789	ydeS		b1504	JW1498	YDES_ECOLI	Fimbrium. 	Inferred from homology	Fimbrial protein family	Uncharacterized fimbrial-like protein ydeS	"GO:0007155; GO:0009289"	"Complete proteome; Disulfide bond; Fimbrium; Signal"	176		C6EEL3	ydeS ECBD_2135 ECD_01462	ydeS		ECBD_2135 ECD_01462	C6EEL3_ECOBD		Predicted		Fimbrial protein (Predicted fimbrial-like adhesin protein)	"GO:0007155; GO:0009289"	"Complete proteome; Fimbrium; Signal"	176
P0AA57	yobA		b1841	JW1830	YOBA_ECOLI	Periplasm. 	Evidence at protein level	CopC family	Protein yobA	"GO:0005507; GO:0042597; GO:0046688"	"Complete proteome; Copper; Metal-binding; Periplasm; Signal"	124		C6EBY8	yobA ECBD_1799 ECD_01812	yobA		ECBD_1799 ECD_01812	C6EBY8_ECOBD		Predicted		Copper resistance protein CopC (Putative uncharacterized protein yobA)	"GO:0005507; GO:0042597; GO:0046688"	"Complete proteome; Signal"	124
P76421	yegX		b2102	JW5345	YEGX_ECOLI		Inferred from homology	Glycosyl hydrolase 25 family	Uncharacterized protein yegX	"GO:0043169; GO:0016998; GO:0003796; GO:0009253"	"Complete proteome; Glycosidase; Hydrolase"	272		C6EAK8	yegX ECBD_1555 ECD_02030	yegX		ECBD_1555 ECD_02030	C6EAK8_ECOBD		Predicted		Glycoside hydrolase family 25 (Predicted hydrolase)	"GO:0043169; GO:0016998; GO:0003796; GO:0009253"	"Complete proteome; Hydrolase; Signal"	272
P08370	ygdB		b2824	JW5450	YGDB_ECOLI		Predicted		Uncharacterized protein ygdB		"Complete proteome; Signal"	135		C6EJ45	ygdB ECBD_0901 ECD_02672	ygdB		ECBD_0901 ECD_02672	C6EJ45_ECOBD		Predicted		Putative uncharacterized protein (Putative uncharacterized protein ygdB)		"Complete proteome; Signal"	135
P0AE06	acrA	lir mtcA	b0463	JW0452	ACRA_ECOLI	"Cell inner membrane; Lipid-anchor. "	Evidence at protein level	Membrane fusion protein (MFP) (TC 8.A.1) family	Acriflavine resistance protein A	"GO:0005886; GO:0005515; GO:0009306; GO:0008565; GO:0046677; GO:0042493"	"3D-structure; Antibiotic resistance; Cell inner membrane; Cell membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal; Transport"	397		C6EL01	acrA ECBD_3193 ECD_00414	acrA		ECBD_3193 ECD_00414	C6EL01_ECOBD		Predicted		Efflux transporter, RND family, MFP subunit (Multidrug efflux system)	"GO:0016020; GO:0009306; GO:0008565"	"Complete proteome; Signal"	397
P46122	yajI		b0412	JW5056	YAJI_ECOLI	"Cell membrane; Lipid-anchor. "	Evidence at protein level		Uncharacterized lipoprotein yajI	GO:0005886	"3D-structure; Cell membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	179		C6ELH2	yajI ECBD_3249 ECD_00360	yajI		ECBD_3249 ECD_00360	C6ELH2_ECOBD		Predicted		Predicted lipoprotein (Putative uncharacterized protein)		"Complete proteome; Lipoprotein; Signal"	179
P04846	nlpA		b3661	JW3635	NLPA_ECOLI	"Cell inner membrane; Lipid-anchor. "	Evidence at protein level	NlpA lipoprotein family	Lipoprotein 28	GO:0005886	"Cell inner membrane; Cell membrane; Complete proteome; Lipoprotein; Membrane; Palmitate; Signal"	272		C6EDB0	nlpA ECBD_0044 ECD_03544	nlpA		ECBD_0044 ECD_03544	C6EDB0_ECOBD		Predicted		Cytoplasmic membrane lipoprotein-28 (Lipoprotein, YaeC family)		"Complete proteome; Lipoprotein; Signal"	272
